Point ID,Points:0,Points:1,Points:2
2183,12.8719,-0.595558,0.0317842
2279,12.8773,-0.464174,-0.084256
1838,12.8752,-0.592639,0.0287148
516,12.8755,-0.598478,0.0339755
2904,12.8829,-0.427901,-0.113204
1877,12.8807,-0.58096,0.0164468
2264,12.8871,-0.440817,-0.103947
2109,12.882,-0.598478,0.0325247
1837,12.8829,-0.592639,0.027336
2191,12.8834,-0.595558,0.0297434
2112,12.8858,-0.598478,0.0317769
1843,12.8905,-0.592639,0.0259305
508,12.8922,-0.601398,0.0333456
2239,12.8945,-0.569282,0.00319499
2104,12.895,-0.601398,0.032724
1868,12.897,-0.5868,0.0190501
1850,12.8981,-0.592639,0.0245002
2192,12.8992,-0.598478,0.0294176
2108,12.8997,-0.601398,0.031766
2114,12.9054,-0.601398,0.0307148
2201,12.9068,-0.598478,0.0281068
2116,12.9073,-0.601398,0.0303815
506,12.9099,-0.604317,0.0325253
1885,12.9112,-0.58096,0.0107972
1874,12.9121,-0.5868,0.0161209
1954,12.9136,-0.604317,0.0317525
2205,12.9144,-0.598478,0.0267671
2118,12.9149,-0.601398,0.0290917
1968,12.9212,-0.604317,0.0303574
2203,12.9221,-0.598478,0.0253976
2243,12.9253,-0.569282,-0.00190785
1879,12.9273,-0.5868,0.0132914
501,12.9275,-0.607237,0.0317376
1869,12.9285,-0.592639,0.0186715
2208,12.9297,-0.598478,0.0240013
2026,12.9307,-0.604317,0.0287658
1958,12.9332,-0.607237,0.0306627
2017,12.9384,-0.604317,0.0274988
1972,12.9389,-0.607237,0.02968
1882,12.9426,-0.5868,0.0105666
1875,12.9436,-0.592639,0.0157949
5662,12.9455,-0.610157,0.0309236
2022,12.946,-0.604317,0.0261981
1979,12.9465,-0.607237,0.0284399
499,12.9471,-0.610157,0.03063
491,12.949,-0.610157,0.0302913
1822,12.9509,-0.610157,0.0299626
1815,12.9528,-0.610157,0.0296425
2013,12.9542,-0.607237,0.0271949
1888,12.9578,-0.5868,0.00793131
1880,12.9588,-0.592639,0.0130146
2218,12.96,-0.598478,0.0182928
2023,12.9612,-0.604317,0.0235024
2015,12.9618,-0.607237,0.0259137
1980,12.9623,-0.610157,0.028114
5645,12.9637,-0.613076,0.0301061
492,12.9648,-0.613076,0.0299199
5644,12.9681,-0.613782,0.0299085
1810,12.9686,-0.613076,0.029285
2002,12.9699,-0.610157,0.0268909
1883,12.974,-0.592639,0.010336
2219,12.9751,-0.598478,0.0154689
2007,12.9776,-0.610157,0.0256292
1987,12.9781,-0.613076,0.0277881
494,12.9825,-0.615996,0.029234
2247,12.9868,-0.557603,-0.0220627
2650,12.9881,-0.534246,-0.0424161
2005,12.9852,-0.610157,0.0243318
1908,12.9879,-0.58096,-0.0019936
2521,12.9918,-0.510889,-0.0626313
2221,12.9902,-0.598478,0.0127379
2031,12.9914,-0.604317,0.0179141
2011,12.9927,-0.610157,0.0230035
2409,12.9979,-0.487531,-0.0826012
1995,12.9977,-0.615996,0.0268782
2263,13.0065,-0.464174,-0.102169
1994,13.0015,-0.615996,0.0262829
2223,13.0054,-0.598478,0.0101054
2010,13.0078,-0.610157,0.020285
1608,13.0091,-0.615996,0.0250603
483,13.0097,-0.618916,0.0271363
2265,13.0175,-0.440817,-0.121256
2905,13.0231,-0.421293,-0.136138
1603,13.0167,-0.615996,0.0237988
1893,13.0191,-0.5868,-0.00203648
2225,13.0206,-0.598478,0.00755619
2034,13.0217,-0.604317,0.0124612
2024,13.0229,-0.610157,0.0175355
1616,13.0243,-0.615996,0.0225046
3132,13.0293,-0.621835,0.026249
3135,13.0331,-0.621835,0.0256749
1612,13.0394,-0.615996,0.0198491
1894,13.0504,-0.592639,-0.00207935
2038,13.052,-0.604317,0.00736863
2027,13.0531,-0.610157,0.0121844
1653,13.0544,-0.615996,0.0171568
547,13.0609,-0.627675,0.0256198
3146,13.0647,-0.627675,0.0250669
3141,13.0722,-0.627675,0.0239224
5961,13.0789,-0.629717,0.0254468
3128,13.0798,-0.627675,0.022733
2029,13.0834,-0.610157,0.00718108
1647,13.0845,-0.615996,0.0119077
3130,13.0873,-0.627675,0.0215068
1620,13.1024,-0.627675,0.0189773
2248,13.111,-0.557603,-0.0412925
2649,13.1135,-0.534246,-0.0611818
2039,13.1129,-0.604317,-0.0021651
2522,13.1185,-0.510889,-0.0809463
1649,13.1148,-0.615996,0.00699352
1624,13.1174,-0.627675,0.0163994
2402,13.1259,-0.487531,-0.100391
2272,13.1357,-0.464174,-0.119412
1638,13.1324,-0.627675,0.013839
2270,13.148,-0.440817,-0.137969
1641,13.1462,-0.621835,0.00680596
1637,13.1474,-0.627675,0.0113542
2906,13.1608,-0.414186,-0.158042
1643,13.1625,-0.627675,0.00895233
1656,13.1755,-0.615996,-0.00225085
1642,13.1776,-0.627675,0.00661841
5966,13.1878,-0.640387,0.0224592
5965,13.1976,-0.641347,0.0221903
1658,13.2078,-0.627675,0.00209468
5970,13.2171,-0.643254,0.0216563
5969,13.2294,-0.644458,0.0213192
1917,13.2339,-0.58096,-0.0401689
2645,13.2391,-0.534246,-0.0792915
1657,13.238,-0.627675,-0.00233659
2516,13.2453,-0.510889,-0.0986135
2907,13.2525,-0.409319,-0.172227
5968,13.2471,-0.646179,0.0208373
2406,13.2539,-0.487531,-0.117568
2269,13.265,-0.464174,-0.136094
5967,13.2622,-0.647651,0.0204253
2271,13.2786,-0.440817,-0.15417
5972,13.2778,-0.649179,0.0199973
5971,13.2865,-0.650021,0.0197616
1914,13.2953,-0.592639,-0.0396071
5974,13.2936,-0.650712,0.0195681
5973,13.303,-0.65163,0.0193111
5963,13.3199,-0.653268,0.0188524
5982,13.326,-0.653855,0.018688
2041,13.3568,-0.604317,-0.0390453
5979,13.3547,-0.656643,0.0179074
2246,13.3597,-0.557603,-0.0776366
2519,13.3722,-0.510889,-0.115724
5983,13.3727,-0.658385,0.0174198
2405,13.3821,-0.487531,-0.13422
2909,13.3923,-0.402019,-0.193087
2268,13.3944,-0.464174,-0.152289
5977,13.3912,-0.660166,0.016921
5988,13.3947,-0.660508,0.0168251
2908,13.4092,-0.440817,-0.169931
1669,13.4182,-0.615996,-0.0384836
5985,13.4295,-0.663857,0.0158874
5989,13.4494,-0.665773,0.0153511
5975,13.4698,-0.667738,0.0148008
655,13.4753,-0.668242,0.0146141
1912,13.4803,-0.58096,-0.0759818
1670,13.4797,-0.627675,-0.0379218
649,13.4826,-0.668242,0.0132911
2644,13.4904,-0.534246,-0.113879
647,13.4909,-0.668242,0.0120169
3309,13.5019,-0.668242,0.0104334
2403,13.5103,-0.487531,-0.150407
3305,13.5093,-0.668242,0.00933207
5996,13.5107,-0.671655,0.013704
3306,13.5203,-0.668242,0.0075922
3294,13.5276,-0.668242,0.00638552
2912,13.5373,-0.394963,-0.213703
2266,13.5399,-0.440817,-0.185301
5998,13.5318,-0.673676,0.0131382
1913,13.5405,-0.592639,-0.0751543
6000,13.5535,-0.675749,0.0125578
3293,13.5568,-0.668242,0.00136091
2910,13.5791,-0.394103,-0.218824
3298,13.5714,-0.668242,-0.00115621
6002,13.5758,-0.677876,0.0119622
3297,13.586,-0.668242,-0.0035967
1922,13.6008,-0.604317,-0.0743269
6004,13.5987,-0.68006,0.0113508
2252,13.6086,-0.557603,-0.112035
2517,13.6261,-0.510889,-0.148525
6006,13.6222,-0.682302,0.0107231
2267,13.6533,-0.464174,-0.183427
6008,13.6464,-0.684604,0.0100784
6010,13.6713,-0.686969,0.00941617
2911,13.6914,-0.388497,-0.234379
6009,13.6986,-0.689556,0.00869169
2045,13.7214,-0.627675,-0.0726721
1937,13.7269,-0.58096,-0.110191
6012,13.7232,-0.691895,0.00803681
2646,13.742,-0.534246,-0.146644
2404,13.7668,-0.487531,-0.181552
6011,13.76,-0.695374,0.00706281
6014,13.7782,-0.697097,0.00658028
1920,13.786,-0.592639,-0.109269
2256,13.8013,-0.440817,-0.215042
2913,13.8051,-0.384656,-0.248787
6013,13.826,-0.701617,0.00531466
2914,13.8454,-0.394103,-0.247607
1921,13.8451,-0.604317,-0.108347
2249,13.8578,-0.557603,-0.144762
2518,13.8803,-0.510889,-0.179677
2043,13.9042,-0.615996,-0.107425
674,13.9024,-0.708809,0.0032616
2255,13.9124,-0.464174,-0.213152
671,13.9076,-0.708809,0.00168761
2946,13.9188,-0.381626,-0.262555
668,13.9111,-0.708809,0.000773032
3325,13.9199,-0.708809,-0.0011325
3316,13.9288,-0.708809,-0.0026494
3314,13.9323,-0.708809,-0.00319088
3312,13.943,-0.708809,-0.00475306
3311,13.9466,-0.708809,-0.00528844
3307,13.9537,-0.708809,-0.00639676
6033,13.9551,-0.713774,0.00191077
2044,13.9633,-0.627675,-0.106503
3302,13.9608,-0.708809,-0.00754857
3301,13.9679,-0.708809,-0.0087358
1924,13.9737,-0.58096,-0.14288
6019,13.9683,-0.71502,0.00156196
2947,13.9831,-0.380247,-0.270077
2647,13.9937,-0.534246,-0.177802
3303,13.9962,-0.708809,-0.0136776
3300,14.0103,-0.708809,-0.0161514
2262,14.0235,-0.487531,-0.211261
3299,14.0245,-0.708809,-0.0185476
6022,14.0319,-0.720994,-0.000110858
3296,14.0387,-0.708809,-0.0208578
6021,14.0438,-0.722111,-0.00042352
3295,14.0529,-0.708809,-0.0230966
2257,14.0629,-0.440817,-0.243661
3335,14.0671,-0.708809,-0.0252794
3292,14.0814,-0.708809,-0.027421
1926,14.0895,-0.604317,-0.140999
2251,14.1072,-0.557603,-0.175927
6018,14.1046,-0.727809,-0.00201918
3290,14.1098,-0.708809,-0.0316413
6017,14.1241,-0.729641,-0.00253197
2508,14.1346,-0.510889,-0.20937
2258,14.1716,-0.464174,-0.241688
6026,14.1809,-0.734956,-0.00402012
2944,14.1982,-0.377158,-0.294151
2049,14.2054,-0.627675,-0.139117
2945,14.2126,-0.377027,-0.295708
6025,14.209,-0.73759,-0.00475762
1934,14.2207,-0.58096,-0.174053
2515,14.2457,-0.534246,-0.207479
6024,14.2605,-0.742403,-0.00610544
2509,14.2804,-0.487531,-0.239716
1930,14.3342,-0.604317,-0.172178
3291,14.3374,-0.708809,-0.0653011
682,14.3448,-0.749376,-0.0119675
6023,14.3462,-0.750408,-0.00834667
2250,14.3568,-0.557603,-0.205589
3358,14.3516,-0.749376,-0.0140104
2942,14.3831,-0.376098,-0.313728
3343,14.3738,-0.749376,-0.0183987
2514,14.3891,-0.510889,-0.237743
3348,14.391,-0.749376,-0.0210054
3349,14.4013,-0.749376,-0.0226893
3332,14.4081,-0.749376,-0.0238571
3331,14.4356,-0.749376,-0.0287162
2053,14.4476,-0.627675,-0.170303
3338,14.4493,-0.749376,-0.0311466
1928,14.4679,-0.58096,-0.203698
3337,14.463,-0.749376,-0.0334985
3333,14.4768,-0.749376,-0.0357628
2759,14.4978,-0.534246,-0.23577
2943,14.5067,-0.376048,-0.326369
2941,14.5118,-0.376056,-0.326883
6032,14.5274,-0.76731,-0.0130793
2259,14.5373,-0.487531,-0.267056
3287,14.5652,-0.708809,-0.0979201
2051,14.5688,-0.627675,-0.185312
1929,14.579,-0.604317,-0.201807
2761,14.6065,-0.557603,-0.233797
6030,14.6051,-0.774543,-0.0151046
6029,14.6808,-0.781582,-0.0170755
1943,14.6901,-0.627675,-0.199916
1957,14.7153,-0.58096,-0.231824
2513,14.7501,-0.534246,-0.262759
2511,14.7944,-0.487531,-0.293401
3410,14.7888,-0.789943,-0.0277503
3289,14.7931,-0.708809,-0.129576
3402,14.7962,-0.789943,-0.0298953
3400,14.7979,-0.789943,-0.0303042
3396,14.7995,-0.789943,-0.0306918
3394,14.8012,-0.789943,-0.0310597
3388,14.8028,-0.789943,-0.0314093
3386,14.8045,-0.789943,-0.0317422
1941,14.8114,-0.627675,-0.214107
3382,14.8061,-0.789943,-0.0320601
3380,14.8078,-0.789943,-0.0323643
3372,14.8094,-0.789943,-0.0326565
3369,14.8111,-0.789943,-0.0329381
3366,14.8119,-0.789943,-0.0330755
1939,14.824,-0.604317,-0.229852
3431,14.8186,-0.789943,-0.034117
3356,14.8219,-0.789943,-0.0346194
3354,14.8285,-0.789943,-0.0356438
3353,14.8318,-0.789943,-0.0361741
3350,14.8351,-0.789943,-0.0367159
3345,14.8418,-0.789943,-0.0378301
3344,14.8484,-0.789943,-0.0389784
2940,14.8612,-0.377982,-0.361192
3346,14.875,-0.789943,-0.0437547
3341,14.8883,-0.789943,-0.0461417
2915,14.9113,-0.394103,-0.357
3340,14.9016,-0.789943,-0.0484495
3339,14.9149,-0.789943,-0.0506678
1940,14.9327,-0.627675,-0.227879
3336,14.9282,-0.789943,-0.0528117
3334,14.9416,-0.789943,-0.0548962
3330,14.9549,-0.789943,-0.0569366
1945,14.9628,-0.58096,-0.258461
3329,14.9816,-0.789943,-0.060946
2510,15.0025,-0.534246,-0.288529
3288,15.0212,-0.708809,-0.160062
316,15.0541,-0.627675,-0.241231
2917,15.0713,-0.379983,-0.381171
2916,15.1101,-0.440817,-0.350251
2918,15.1779,-0.394103,-0.383544
317,15.1756,-0.627675,-0.254163
342,15.1952,-0.789943,-0.0926804
2939,15.2114,-0.381428,-0.394357
1951,15.2105,-0.58096,-0.283657
3479,15.2218,-0.83051,-0.0391875
3476,15.228,-0.83051,-0.0418408
3473,15.2296,-0.83051,-0.0424258
3472,15.2312,-0.83051,-0.0429794
3475,15.2328,-0.83051,-0.0435031
3426,15.236,-0.83051,-0.0444669
3463,15.2399,-0.83051,-0.0455308
3447,15.2431,-0.83051,-0.0462843
332,15.2494,-0.708809,-0.18922
3457,15.2447,-0.83051,-0.0466326
3456,15.2455,-0.83051,-0.0468004
3449,15.2463,-0.83051,-0.0469641
3428,15.2495,-0.83051,-0.0475827
3441,15.2511,-0.83051,-0.0478729
3440,15.2519,-0.83051,-0.0480139
3437,15.2527,-0.83051,-0.0481524
3430,15.2551,-0.83051,-0.0485549
3429,15.2567,-0.83051,-0.0488143
3418,15.2599,-0.83051,-0.0493186
3423,15.2663,-0.83051,-0.0503123
3422,15.2695,-0.83051,-0.0508215
3421,15.2727,-0.83051,-0.0513429
3420,15.2759,-0.83051,-0.0518755
3419,15.2823,-0.83051,-0.0529709
3413,15.2887,-0.83051,-0.0540998
304,15.297,-0.627675,-0.266679
2261,15.3088,-0.487531,-0.343503
3415,15.3272,-0.83051,-0.0611369
3416,15.353,-0.83051,-0.0655729
326,15.3636,-0.708809,-0.203264
3000,15.372,-0.440817,-0.37549
2919,15.3895,-0.383205,-0.411087
335,15.409,-0.789943,-0.123168
305,15.4186,-0.627675,-0.278784
2920,15.4444,-0.394103,-0.409915
327,15.4779,-0.708809,-0.21694
2938,15.495,-0.384196,-0.420989
23,15.5076,-0.534246,-0.336754
308,15.5401,-0.627675,-0.290485
2921,15.5519,-0.384709,-0.426325
322,15.5922,-0.708809,-0.230241
336,15.6229,-0.789943,-0.152649
2260,15.6339,-0.440817,-0.400323
309,15.6617,-0.627675,-0.30179
2930,15.6567,-0.871076,-0.0498122
350,15.6578,-0.871076,-0.0506095
354,15.6589,-0.871076,-0.0513992
360,15.6615,-0.871076,-0.0529433
369,15.6674,-0.871076,-0.0558031
370,15.6689,-0.871076,-0.0564523
365,15.6704,-0.871076,-0.0570698
2937,15.6839,-0.385836,-0.438719
374,15.6735,-0.871076,-0.0582085
375,15.6751,-0.871076,-0.0587321
378,15.6766,-0.871076,-0.0592271
379,15.6782,-0.871076,-0.0596952
387,15.6797,-0.871076,-0.0601378
3471,15.682,-0.871076,-0.0607575
3468,15.6836,-0.871076,-0.0611432
3466,15.6851,-0.871076,-0.0615088
3460,15.6866,-0.871076,-0.0618559
3458,15.6882,-0.871076,-0.062186
3454,15.6897,-0.871076,-0.0625006
3452,15.6912,-0.871076,-0.0628012
3444,15.6928,-0.871076,-0.0630894
3442,15.6943,-0.871076,-0.0633666
3439,15.6951,-0.871076,-0.0635016
29,15.7063,-0.58096,-0.330005
3438,15.6966,-0.871076,-0.0637654
2923,15.7109,-0.394103,-0.43615
3435,15.6981,-0.871076,-0.0640221
323,15.7065,-0.708809,-0.243163
3434,15.7012,-0.871076,-0.0645203
3424,15.7043,-0.871076,-0.0650085
429,15.7074,-0.871076,-0.0654988
432,15.7104,-0.871076,-0.0659992
433,15.7135,-0.871076,-0.0665116
437,15.7166,-0.871076,-0.0670351
438,15.7227,-0.871076,-0.0681117
345,15.7289,-0.871076,-0.0692211
346,15.7538,-0.871076,-0.0738318
445,15.7662,-0.871076,-0.0761321
301,15.7834,-0.627675,-0.312711
448,15.7787,-0.871076,-0.0783513
2924,15.7955,-0.386714,-0.449208
449,15.7911,-0.871076,-0.0804779
453,15.8036,-0.871076,-0.0825267
19,15.8234,-0.487531,-0.390732
454,15.816,-0.871076,-0.0845131
457,15.8285,-0.871076,-0.0864523
37,15.8442,-0.394103,-0.449224
339,15.837,-0.789943,-0.181006
462,15.8534,-0.871076,-0.0902508
36,15.8959,-0.440817,-0.424804
28,15.905,-0.627675,-0.323256
2926,15.9173,-0.387586,-0.460671
391,15.9038,-0.89136,-0.068566
392,15.9053,-0.89136,-0.068941
24,15.9182,-0.510889,-0.385936
395,15.9068,-0.89136,-0.0692966
400,15.9083,-0.89136,-0.0696343
406,15.9114,-0.89136,-0.0702622
409,15.9129,-0.89136,-0.0705555
412,15.9144,-0.89136,-0.070837
418,15.9174,-0.89136,-0.0713707
421,15.9189,-0.89136,-0.071626
424,15.9249,-0.89136,-0.0726057
33,15.9515,-0.387814,-0.463892
463,15.9531,-0.871076,-0.105359
32,15.9775,-0.394103,-0.462272
716,16,-0.388118,-0.468469
715,16,-0.392004,-0.465885
5048,16,-0.394103,-0.46447
5121,16,-0.399935,-0.460612
723,16,-0.415403,-0.450715
720,16,-0.433946,-0.438735
719,16,-0.440817,-0.43444
733,16,-0.457111,-0.424512
4374,16,-0.462569,-0.421182
703,16,-0.467116,-0.418417
702,16,-0.487531,-0.406322
710,16,-0.49914,-0.399779
4632,16,-0.510889,-0.392942
707,16,-0.531049,-0.381797
734,16,-0.536221,-0.378978
4880,16,-0.563871,-0.363909
106,15.9889,-0.901502,-0.0612671
712,16,-0.58096,-0.354596
711,16,-0.612762,-0.338673
105,15.9901,-0.901502,-0.0608847
4073,16,-0.627675,-0.331202
5406,16,-0.638413,-0.324575
984,16,-0.651935,-0.315847
996,16,-0.65388,-0.314517
995,16,-0.665192,-0.306902
992,16,-0.668167,-0.304787
109,15.9914,-0.901502,-0.0605155
991,16,-0.678192,-0.297743
998,16,-0.682156,-0.294816
997,16,-0.690943,-0.288376
988,16,-0.695855,-0.284609
987,16,-0.703451,-0.278805
1004,16,-0.709274,-0.274173
112,15.9927,-0.901502,-0.0601604
1003,16,-0.715724,-0.26904
1000,16,-0.722419,-0.263516
999,16,-0.727767,-0.259089
1153,16,-0.735837,-0.252164
5605,16,-0.739587,-0.248961
1006,16,-0.744542,-0.244577
1005,16,-0.75119,-0.238668
1014,16,-0.757939,-0.232495
115,15.9942,-0.901502,-0.0598206
1013,16,-0.762582,-0.228222
1010,16,-0.771054,-0.22022
1009,16,-0.773769,-0.217637
1016,16,-0.783894,-0.207773
1152,16,-0.789943,-0.201645
118,15.9956,-0.901502,-0.0594969
5532,16,-0.806151,-0.185191
1023,16,-0.811419,-0.179608
1022,16,-0.82681,-0.163134
1019,16,-0.838514,-0.150115
1018,16,-0.84677,-0.140852
1026,16,-0.864401,-0.120316
704,16.0116,-0.464174,-0.419131
1025,16,-0.866065,-0.118368
1151,16,-0.871076,-0.112257
5600,16,-0.875472,-0.106896
1145,16,-0.884719,-0.0951784
1149,16,-0.887005,-0.092247
1140,16,-0.888145,-0.0907436
1143,16,-0.890417,-0.087584
1131,16,-0.89155,-0.0858969
1135,16,-0.892128,-0.0849811
1128,16,-0.893205,-0.0832661
5604,16,-0.893811,-0.0822595
1029,16,-0.895122,-0.0800617
1112,16,-0.898175,-0.0753204
5603,16,-0.898266,-0.0751925
780,16,-0.900299,-0.0567249
1074,16,-0.900188,-0.0718793
1082,16,-0.900247,-0.0717285
784,16,-0.901472,-0.0586206
1069,16,-0.901604,-0.0670955
5602,16,-0.901705,-0.0666236
1040,16,-0.901805,-0.0661284
1046,16,-0.902318,-0.0631454
1036,16,-0.902505,-0.0617224
806,16.0028,-0.901502,-0.0591902
803,16.0044,-0.901502,-0.0594969
800,16.0058,-0.901502,-0.0598206
797,16.0073,-0.901502,-0.0601604
718,16.0225,-0.394103,-0.462272
794,16.0086,-0.901502,-0.0605155
791,16.0099,-0.901502,-0.0608847
790,16.0111,-0.901502,-0.0612671
717,16.0485,-0.387814,-0.463892
1147,16.0469,-0.871076,-0.105359
5046,16.0827,-0.387586,-0.460671
708,16.0818,-0.510889,-0.385936
1109,16.0751,-0.89136,-0.0726057
1106,16.0811,-0.89136,-0.071626
1103,16.0826,-0.89136,-0.0713707
714,16.095,-0.627675,-0.323256
1097,16.0856,-0.89136,-0.070837
1094,16.0871,-0.89136,-0.0705555
1091,16.0886,-0.89136,-0.0702622
1088,16.0902,-0.89136,-0.0699557
722,16.1041,-0.440817,-0.424804
1085,16.0917,-0.89136,-0.0696343
1080,16.0932,-0.89136,-0.0692966
1076,16.0947,-0.89136,-0.068941
1077,16.0962,-0.89136,-0.068566
721,16.1558,-0.394103,-0.449224
1148,16.1466,-0.871076,-0.0902508
1024,16.163,-0.789943,-0.181006
705,16.1766,-0.487531,-0.390732
1142,16.1715,-0.871076,-0.0864523
5044,16.1858,-0.386853,-0.450963
1138,16.184,-0.871076,-0.0845131
5045,16.2045,-0.386714,-0.449208
5385,16.1933,-0.881218,-0.0492584
5384,16.194,-0.881218,-0.0492632
1139,16.1964,-0.871076,-0.0825267
986,16.2166,-0.627675,-0.312711
1133,16.2089,-0.871076,-0.0804779
1134,16.2213,-0.871076,-0.0783513
1130,16.2338,-0.871076,-0.0761321
1030,16.2462,-0.871076,-0.0738318
5367,16.2531,-0.876147,-0.0474638
1031,16.2711,-0.871076,-0.0692211
5041,16.2891,-0.394103,-0.43615
1122,16.2773,-0.871076,-0.0681117
1123,16.2834,-0.871076,-0.0670351
713,16.2937,-0.58096,-0.330005
1117,16.2865,-0.871076,-0.0665116
1007,16.2935,-0.708809,-0.243163
1118,16.2896,-0.871076,-0.0659992
1114,16.2926,-0.871076,-0.0654988
5544,16.2957,-0.871076,-0.0650085
5555,16.2988,-0.871076,-0.0645203
5554,16.3019,-0.871076,-0.0640221
5057,16.3161,-0.385836,-0.438719
5558,16.3034,-0.871076,-0.0637654
5559,16.3049,-0.871076,-0.0635016
5563,16.3065,-0.871076,-0.0632293
5564,16.3072,-0.871076,-0.0630894
5565,16.308,-0.871076,-0.0629467
5572,16.3088,-0.871076,-0.0628012
5573,16.3095,-0.871076,-0.0626526
5574,16.3103,-0.871076,-0.0625006
5575,16.3111,-0.871076,-0.0623452
5578,16.3118,-0.871076,-0.062186
5579,16.3126,-0.871076,-0.062023
5580,16.3134,-0.871076,-0.0618559
5581,16.3141,-0.871076,-0.0616846
5586,16.3149,-0.871076,-0.0615088
5587,16.3157,-0.871076,-0.0613284
5588,16.3164,-0.871076,-0.0611432
5589,16.3172,-0.871076,-0.0609529
5591,16.318,-0.871076,-0.0607575
1072,16.3188,-0.871076,-0.0605566
1073,16.3203,-0.871076,-0.0601378
1063,16.3218,-0.871076,-0.0596952
1064,16.3234,-0.871076,-0.0592271
1059,16.3249,-0.871076,-0.0587321
1060,16.3265,-0.871076,-0.0582085
1050,16.328,-0.871076,-0.057655
1051,16.3296,-0.871076,-0.0570698
993,16.3383,-0.627675,-0.30179
1054,16.3311,-0.871076,-0.0564523
1055,16.3326,-0.871076,-0.0558031
1041,16.3341,-0.871076,-0.0551245
1042,16.3356,-0.871076,-0.0544195
1045,16.3385,-0.871076,-0.0529433
1038,16.3411,-0.871076,-0.0513992
1034,16.3422,-0.871076,-0.0506095
4381,16.3661,-0.440817,-0.400323
1020,16.3771,-0.789943,-0.152649
1008,16.4078,-0.708809,-0.230241
5043,16.4481,-0.384709,-0.426325
994,16.4599,-0.627675,-0.290485
709,16.4924,-0.534246,-0.336754
5058,16.505,-0.384196,-0.420989
1011,16.5221,-0.708809,-0.21694
5553,16.5194,-0.850793,-0.0569195
5552,16.5226,-0.850793,-0.0564182
5039,16.5556,-0.394103,-0.409915
989,16.5814,-0.627675,-0.278784
1021,16.591,-0.789943,-0.123168
5040,16.6105,-0.383205,-0.411087
5120,16.628,-0.440817,-0.37549
1012,16.6364,-0.708809,-0.203264
5536,16.647,-0.83051,-0.0655729
5535,16.6599,-0.83051,-0.0634004
5534,16.6728,-0.83051,-0.0611369
4380,16.6912,-0.487531,-0.343503
990,16.703,-0.627675,-0.266679
5533,16.7113,-0.83051,-0.0540998
5539,16.7177,-0.83051,-0.0529709
5541,16.7241,-0.83051,-0.0518755
5540,16.7273,-0.83051,-0.0513429
5543,16.7305,-0.83051,-0.0508215
5542,16.7337,-0.83051,-0.0503123
5538,16.7369,-0.83051,-0.049814
5537,16.7401,-0.83051,-0.0493186
5550,16.7433,-0.83051,-0.0488143
5549,16.7449,-0.83051,-0.0485549
1017,16.7505,-0.708809,-0.18922
5557,16.7465,-0.83051,-0.0482886
